0.0,26.2
0.016666666666666666,25.7
0.08333333333333333,26.2
0.1,25.7
0.16666666666666666,26.2
0.18333333333333332,25.7
0.25,26.2
0.26666666666666666,25.7
0.3333333333333333,26.1
0.35,25.7
0.4166666666666667,26.1
0.43333333333333335,25.7
0.5,26.1
0.5166666666666667,25.7
0.5833333333333334,26.1
0.6,25.7
0.6666666666666666,26.1
0.6833333333333333,25.7
0.75,26.1
0.7666666666666667,25.7
0.8333333333333334,26.1
0.85,25.7
0.9166666666666666,26.1
0.9333333333333333,25.7
1.0,26.1
1.0166666666666666,25.7
1.0833333333333333,26.1
1.1,25.7
1.1666666666666667,26.1
1.1833333333333333,25.7
1.25,26.1
1.2666666666666666,25.7
1.3333333333333333,26.1
1.35,25.7
1.4166666666666667,26.0
1.4333333333333333,25.7
1.5,26.0
1.5166666666666666,25.6
1.5833333333333335,26.0
1.6,25.6
1.6666666666666665,26.0
1.6833333333333333,25.6
1.75,26.0
1.7666666666666666,25.6
1.8333333333333335,26.0
1.85,25.5
1.9166666666666665,25.9
1.9333333333333333,25.4
2.0,25.9
2.0166666666666666,25.4
2.0833333333333335,25.9
2.1,25.3
2.1666666666666665,25.9
2.183333333333333,25.4
2.25,25.9
2.2666666666666666,25.3
2.3333333333333335,25.9
2.35,25.3
2.4166666666666665,25.9
2.4333333333333336,25.3
2.5,25.9
2.5166666666666666,25.2
2.5833333333333335,25.9
2.6,25.2
2.6666666666666665,25.9
2.6833333333333336,25.2
2.75,25.9
2.7666666666666666,25.2
2.8333333333333335,25.9
2.85,25.1
2.9166666666666665,25.9
2.9333333333333336,25.0
3.0,25.9
3.0166666666666666,25.0
3.0833333333333335,25.9
3.1,25.0
3.1666666666666665,25.9
3.183333333333333,25.0
3.25,25.8
3.2666666666666666,25.0
3.3333333333333335,25.8
3.35,24.9
3.4166666666666665,25.8
3.4333333333333336,24.9
3.5,25.8
3.5166666666666666,24.9
3.5833333333333335,25.8
3.6,25.0
3.6666666666666665,25.8
3.6833333333333336,25.0
3.75,25.8
3.7666666666666666,25.0
3.8333333333333335,25.7
3.85,25.0
3.9166666666666665,25.7
3.9333333333333336,25.0
4.0,25.7
4.016666666666667,25.0
4.083333333333333,25.7
4.1,25.0
4.166666666666667,25.7
4.183333333333334,25.0
4.25,25.7
4.266666666666667,25.0
4.333333333333333,25.7
4.35,25.0
4.416666666666667,25.7
4.433333333333334,25.0
4.5,25.7
4.516666666666667,25.0
4.583333333333333,25.7
4.6,25.0
4.666666666666667,25.7
4.683333333333334,25.0
4.75,25.7
4.766666666666667,25.0
4.833333333333333,25.7
4.85,25.0
4.916666666666667,25.7
4.933333333333334,24.9
5.0,25.7
5.016666666666667,24.9
5.083333333333333,25.7
5.1,24.8
5.166666666666667,25.7
5.183333333333334,24.8
5.25,25.7
5.266666666666667,24.8
5.333333333333333,25.7
5.35,24.8
5.416666666666667,25.7
5.433333333333334,24.8
5.5,25.7
5.516666666666667,24.8
5.583333333333333,25.7
5.6,24.8
5.666666666666667,25.7
5.683333333333334,24.8
5.75,25.7
5.766666666666667,24.9
5.833333333333333,25.7
5.85,24.9
5.916666666666667,25.7
5.933333333333334,24.9
6.0,25.7
6.016666666666667,25.0
6.083333333333333,25.7
6.1,24.9
6.166666666666667,25.7
6.183333333333334,24.9
6.25,25.7
6.266666666666667,25.0
6.333333333333333,25.7
6.35,25.0
6.416666666666667,25.7
6.433333333333334,25.0
6.5,25.7
6.516666666666667,25.0
6.583333333333333,25.7
6.6,25.0
6.666666666666667,25.6
6.683333333333334,25.0
6.75,25.6
6.766666666666667,25.0
6.833333333333333,25.6
6.85,25.0
6.916666666666667,25.6
6.933333333333334,25.0
7.0,25.5
7.016666666666667,25.0
7.083333333333333,25.4
7.1,25.0
7.166666666666667,25.4
7.183333333333334,25.0
7.25,25.3
7.266666666666667,25.0
7.333333333333333,25.4
7.35,25.0
7.416666666666667,25.3
7.433333333333334,25.0
7.5,25.3
7.516666666666667,25.0
7.583333333333333,25.3
7.6,24.9
7.666666666666667,25.2
7.683333333333334,24.9
7.75,25.2
7.766666666666667,24.9
7.833333333333333,25.2
7.85,24.9
7.916666666666667,25.2
7.933333333333334,24.9
8.0,25.1
8.016666666666667,24.9
8.083333333333334,25.0
8.1,24.9
8.166666666666666,25.0
8.183333333333334,24.9
8.25,25.0
8.266666666666667,24.9
8.333333333333334,25.0
8.35,24.9
8.416666666666666,25.0
8.433333333333334,24.9
8.5,24.9
8.516666666666667,24.9
8.583333333333334,24.9
8.6,24.9
8.666666666666666,24.9
8.683333333333334,25.0
8.75,25.0
8.766666666666667,25.0
8.833333333333334,25.0
8.85,24.8
8.916666666666666,25.0
8.933333333333334,24.6
9.0,25.0
9.016666666666667,24.4
9.083333333333334,25.0
9.1,23.9
9.166666666666666,25.0
9.183333333333334,23.7
9.25,25.0
9.266666666666667,23.4
9.333333333333334,25.0
9.35,23.4
9.416666666666666,25.0
9.433333333333334,23.4
9.5,25.0
9.516666666666667,22.6
9.583333333333334,25.0
9.6,22.6
9.666666666666666,25.0
9.683333333333334,22.6
9.75,25.0
9.766666666666667,22.6
9.833333333333334,25.0
9.85,22.6
9.916666666666666,25.0
9.933333333333334,22.6
10.0,25.0
10.016666666666667,22.5
10.083333333333334,24.9
10.1,22.4
10.166666666666666,24.9
10.183333333333334,22.3
10.25,24.8
10.266666666666667,22.3
10.333333333333334,24.8
10.35,22.3
10.416666666666666,24.8
10.433333333333334,22.2
10.5,24.8
10.516666666666667,22.2
10.583333333333334,24.8
10.6,22.2
10.666666666666666,22.2
10.666666666666666,24.8
10.75,24.8
10.75,22.1
10.816666666666666,22.1
10.833333333333334,24.8
10.916666666666666,22.1
10.916666666666666,24.9
11.0,22.2
11.0,24.9
11.083333333333334,22.3
11.083333333333334,24.9
11.15,22.6
11.166666666666666,25.0
11.233333333333333,22.6
11.25,24.9
11.316666666666666,22.6
11.333333333333334,24.9
11.4,22.6
11.416666666666666,25.0
11.483333333333333,23.4
11.5,25.0
11.566666666666666,23.4
11.583333333333334,25.0
11.65,23.4
11.666666666666666,25.0
11.733333333333333,23.6
11.75,25.0
11.816666666666666,23.7
11.833333333333334,25.0
11.9,23.9
11.916666666666666,25.0
11.983333333333333,24.0
12.0,25.0
12.066666666666666,24.5
12.083333333333334,25.0
12.15,24.7
12.166666666666666,25.0
12.233333333333333,24.9
12.25,25.0
12.316666666666666,25.0
12.333333333333334,25.0
12.4,25.0
12.416666666666666,25.0
12.483333333333333,25.1
12.5,25.0
12.566666666666666,25.2
12.583333333333334,25.0
12.65,25.2
12.666666666666666,25.0
12.733333333333333,25.0
12.75,24.9
12.816666666666666,24.8
12.833333333333334,24.9
12.9,24.5
12.916666666666666,24.9
12.983333333333333,24.0
13.0,24.9
13.066666666666666,23.7
13.083333333333334,24.9
13.15,23.6
13.166666666666666,24.9
13.233333333333333,23.4
13.25,24.9
13.316666666666666,23.4
13.333333333333334,24.9
13.4,23.4
13.416666666666666,24.9
13.483333333333333,23.4
13.5,24.9
13.566666666666666,23.4
13.583333333333334,24.9
13.65,23.4
13.666666666666666,24.9
13.733333333333333,23.4
13.75,24.9
13.816666666666666,23.4
13.833333333333334,25.0
13.9,23.4
13.916666666666666,25.0
13.983333333333333,23.4
14.0,24.8
14.066666666666666,23.4
14.083333333333334,24.6
14.15,23.4
14.166666666666666,24.4
14.233333333333333,23.4
14.25,23.9
14.316666666666666,23.4
14.333333333333334,23.7
14.4,22.6
14.416666666666666,23.4
14.483333333333333,22.6
14.5,23.4
14.583333333333334,22.6
14.583333333333334,23.4
14.666666666666666,23.4
14.666666666666666,22.6
14.75,22.6
14.75,23.4
14.816666666666666,23.6
14.833333333333334,22.6
14.916666666666666,23.7
14.916666666666666,22.6
15.0,22.6
15.016666666666667,24.0
15.083333333333334,22.6
15.1,24.4
15.166666666666666,22.5
15.183333333333334,24.5
15.25,22.4
15.266666666666667,24.6
15.333333333333334,22.3
15.35,24.8
15.416666666666666,22.3
15.433333333333334,25.0
15.5,22.3
15.516666666666667,25.0
15.583333333333334,22.2
15.6,25.1
15.666666666666666,22.2
15.683333333333334,25.2
15.75,22.2
15.766666666666667,25.2
15.833333333333334,22.2
15.85,25.3
15.916666666666666,22.1
15.933333333333334,25.3
16.0,22.1
